Borough,Neighborhood,Building_Class_Category,Tax_Class_At_Present,Block,Lot,Building_Class_At_Present,Address,Zip_Code,Residential_Units,Commercial_Units,Total_Units,Land_Square_Feet,Gross_Square_Feet,Year_Built,Tax_Class_At_Time_Of_Sale,Building_Class_At_Time_Of_Sale,Sale_Price,Sale_Date
2,MELROSE/CONCOURSE,07 RENTALS - WALKUP APARTMENTS,2A,2451,24,C3,1075 GRANT AVENUE,10456,4.0,0.0,4.0,2800.0,3828.0,1924.0,2,C3,1800000,2024-03-25
2,MELROSE/CONCOURSE,07 RENTALS - WALKUP APARTMENTS,2A,2451,33,C3,1061 GRANT AVENUE,10456,4.0,0.0,4.0,2500.0,4722.0,1935.0,2,C3,1175000,2024-06-17
2,MELROSE/CONCOURSE,07 RENTALS - WALKUP APARTMENTS,2,2782,8,C7,1306 FINDLAY AVENUE,10456,30.0,1.0,31.0,6000.0,24456.0,2021.0,2,C7,464324,2024-08-20
2,MELROSE/CONCOURSE,07 RENTALS - WALKUP APARTMENTS,2A,2782,48,C2,1357 TELLER AVENUE,10456,6.0,0.0,6.0,3658.0,6048.0,1926.0,2,C2,1100000,2024-05-06
2,MELROSE/CONCOURSE,07 RENTALS - WALKUP APARTMENTS,2B,2887,161,C1,1359 WEBSTER AVENUE,10456,8.0,0.0,8.0,2250.0,6408.0,1931.0,2,C1,649440,2024-06-21
2,MELROSE/CONCOURSE,08 RENTALS - ELEVATOR APARTMENTS,2,2406,21,D1,825 MELROSE AVENUE,10451,80.0,0.0,80.0,14865.0,66000.0,2003.0,2,D1,11219624,2024-10-09
2,MELROSE/CONCOURSE,08 RENTALS - ELEVATOR APARTMENTS,2,2450,1,D7,1212 GRANT AVENUE,10456,52.0,6.0,58.0,12500.0,67700.0,1936.0,2,D7,0,2023-12-15
2,MELROSE/CONCOURSE,08 RENTALS - ELEVATOR APARTMENTS,2,2453,81,D1,"1259 GRANT AVE, 5A",10456,81.0,0.0,81.0,27450.0,93570.0,2008.0,2,D1,162500,2024-07-16
2,MELROSE/CONCOURSE,08 RENTALS - ELEVATOR APARTMENTS,2,2453,81,D1,"1259 GRANT AVENUE, 3A",10456,81.0,0.0,81.0,27450.0,93570.0,2008.0,2,D1,190000,2024-08-07
2,MELROSE/CONCOURSE,08 RENTALS - ELEVATOR APARTMENTS,2,2453,81,D1,"1259 GRANT AVENUE, 3C",10456,81.0,0.0,81.0,27450.0,93570.0,2008.0,2,D1,197000,2023-12-28
2,MELROSE/CONCOURSE,08 RENTALS - ELEVATOR APARTMENTS,2,2453,81,D1,"1259 GRANT AVENUE, 5B",10456,81.0,0.0,81.0,27450.0,93570.0,2008.0,2,D1,225000,2024-07-18
2,MELROSE/CONCOURSE,08 RENTALS - ELEVATOR APARTMENTS,2,2476,22,D7,975 WALTON AVENUE,10452,182.0,3.0,185.0,58182.0,279000.0,1927.0,2,D7,18000000,2023-12-28
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2447,1,D4,"1010 SHERMAN AVENUE, 3C",10456,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1958.0,2,D4,145000,2023-12-27
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2447,1,D4,"1010 SHERMAN AVENUE, 3K",10456,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1958.0,2,D4,0,2024-04-09
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2453,68,D4,"1275 GRANT AVE, 7A",10456,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,2008.0,2,D4,175000,2024-07-24
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2453,68,D4,"1275 GRANT AVENUE, 10G",10456,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,2008.0,2,D4,175000,2024-05-23
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2453,68,D4,"1275 GRANT AVENUE, 4E",10456,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,2008.0,2,D4,102500,2023-12-14
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2453,68,D4,"1275 GRANT AVENUE, 5I",10456,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,2008.0,2,D4,172500,2024-02-06
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2453,68,D4,"1275 GRANT AVENUE, 8A",10456,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,2008.0,2,D4,175000,2024-06-25
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2458,90,D4,"800 GRAND CONCOURSE, 3B-S",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1954.0,2,D4,205000,2024-08-21
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2458,90,D4,"800 GRAND CONCOURSE, 3JS",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1954.0,2,D4,0,2023-12-19
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2458,90,D4,"800 GRAND CONCOURSE, 3O-S",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1954.0,2,D4,82100,2024-08-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2458,90,D4,"800 GRAND CONCOURSE, 4LN",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1954.0,2,D4,295000,2023-11-01
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2458,90,D4,"800 GRAND CONCOURSE, 6A-S",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1954.0,2,D4,295000,2024-01-30
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2458,90,D4,"800 GRAND CONCOURSE, 6AS",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1954.0,2,D4,180000,2024-06-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2458,90,D4,"800 GRAND CONCOURSE, GJ-N",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1954.0,2,D4,252000,2024-06-18
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2458,90,D4,"800 GRAND CONCOURSE, GKS",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1954.0,2,D4,0,2023-11-07
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2459,30,D4,"860 GRAND CONCOURSE, 3J",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1941.0,2,D4,120000,2024-08-22
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2459,30,D4,"860 GRAND CONCOURSE, 4G",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1941.0,2,D4,121500,2024-03-01
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 10M",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,282000,2023-11-21
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 10RR",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,140000,2024-06-14
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 12G",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,465000,2024-05-24
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 14-X",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,0,2024-02-22
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 14B",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,140000,2024-06-18
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 14D",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,269000,2024-05-09
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 14E",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,321000,2023-12-06
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 16K",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,0,2024-08-01
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 16M",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,180000,2023-11-09
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 16NO",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,0,2024-07-31
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 17RR",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,126000,2024-02-21
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 17V",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,410000,2024-08-21
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 19B",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,200000,2024-06-17
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 19H",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,260000,2023-12-14
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 20U",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,590000,2024-09-27
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 22S",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,327000,2024-06-18
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 22V",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,300000,2023-11-13
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 6H",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,173000,2024-06-20
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 6W",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,295000,2024-07-18
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 7RR",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,132500,2024-06-13
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2461,94,D4,"1020 GRAND CONCOURSE, 9P",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1963.0,2,D4,272000,2023-12-11
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2462,33,D4,"1100 GRAND CONCOURSE, 3L",10456,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1928.0,2,D4,649000,2024-06-11
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2462,33,D4,"1100 GRAND CONCOURSE, 6J",10456,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1928.0,2,D4,315000,2024-06-28
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2472,11,D4,"1075 GRAND CONCOURSE, 6G",10452,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1928.0,2,D4,282000,2024-09-04
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2472,11,D4,"1075 GRAND CONCOURSE, AH",10452,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1928.0,2,D4,295000,2024-06-06
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2472,11,D4,"1075 GRAND CONCOURSE, AJ",10452,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1928.0,2,D4,349000,2024-10-10
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2472,11,D4,"1075 GRAND CONCOURSE, AL",10452,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1928.0,2,D4,230000,2024-07-31
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 1F",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 1H",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 1M",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 1N",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 2D",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 2H",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 2M",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 3A",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 3F",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 3K",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 3L",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 3N",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 4D",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 4H",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 4O",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 5A",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 5G",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 5L",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 5M",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 5N",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 5O",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 6C",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 6D",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 6E",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,120000,2024-06-14
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2473,67,D4,"675 WALTON AVENUE, 6G",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1936.0,2,D4,499999,2024-03-05
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2474,1,D4,"811 WALTON AVENUE, C24",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1927.0,2,D4,418000,2024-03-25
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2474,1,D4,"811 WALTON AVENUE, C25",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1927.0,2,D4,225000,2024-01-10
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2474,1,D4,"811 WALTON AVENUE, E21",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1927.0,2,D4,239000,2024-07-24
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2474,1,D4,"811 WALTON AVENUE, F7",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1927.0,2,D4,285000,2024-06-03
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2474,1,D4,"811 WALTON AVENUE, F8",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1927.0,2,D4,549000,2024-06-03
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2474,10,D4,"828 GERARD AVENUE, 4B",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1924.0,2,D4,270000,2024-08-30
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2474,10,D4,"828 GERARD AVENUE, 5J",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1924.0,2,D4,215000,2024-08-09
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2474,15,D4,"825 WALTON AVE, 1H",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1924.0,2,D4,175000,2024-06-14
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2474,15,D4,"825 WALTON AVE, 3H",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1924.0,2,D4,215000,2024-08-09
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2474,15,D4,"825 WALTON AVE, 5G",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1924.0,2,D4,174000,2024-05-31
2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,2,2474,15,D4,"825 WALTON AVENUE, 2A",10451,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,3.140050697084918,1924.0,2,D4,220000,2024-10-04
2,MELROSE/CONCOURSE,21 OFFICE BUILDINGS,4,2331,70,O5,289 EAST 149 STREET,10451,0.0,3.0,3.0,2542.0,7832.0,1931.0,4,O5,0,2024-07-25
2,MELROSE/CONCOURSE,22 STORE BUILDINGS,4,2331,54,K4,327 EAST 149 STREET,10451,0.0,3.0,3.0,2000.0,3976.0,1931.0,4,K4,0,2024-06-10
2,MELROSE/CONCOURSE,22 STORE BUILDINGS,4,2423,3,K1,938-42 MORRIS AVENUE,10456,0.0,2.0,2.0,7000.0,7000.0,1931.0,4,K1,0,2023-12-06
2,MELROSE/CONCOURSE,22 STORE BUILDINGS,4,2423,26,K1,976 MORRIS AVENUE,10456,0.0,4.0,4.0,2151.0,2151.0,1931.0,4,K1,920000,2024-09-26
2,MELROSE/CONCOURSE,22 STORE BUILDINGS,4,2463,40,K1,112 EAST 167 STREET,10452,0.0,3.0,3.0,16086.0,9375.0,1929.0,4,K1,10200000,2024-09-26
2,MELROSE/CONCOURSE,22 STORE BUILDINGS,4,2479,24,K1,98 EAST 167 STREET,10452,0.0,10.0,10.0,11026.0,10400.0,1997.0,4,K1,7600000,2024-09-26
2,MELROSE/CONCOURSE,29 COMMERCIAL GARAGES,4,2421,26,G7,308 EAST 162ND STREET,10451,0.0,0.0,0.0,4834.0,0.0,nan,4,G7,2000000,2024-03-28
2,MELROSE/CONCOURSE,29 COMMERCIAL GARAGES,4,2423,28,G7,282 EAST 164 STREET,10456,0.0,0.0,0.0,2247.0,0.0,nan,4,G7,600000,2024-05-30
2,MELROSE/CONCOURSE,29 COMMERCIAL GARAGES,4,2462,23,G7,1057 CARROLL PLACE,10456,0.0,0.0,0.0,2250.0,0.0,nan,4,G7,10,2023-12-08
2,MELROSE/CONCOURSE,29 COMMERCIAL GARAGES,4,2782,101,GU,350 EAST 170,10456,0.0,1.0,1.0,9300.0,1500.0,1953.0,4,GU,0,2024-07-31
2,MELROSE/CONCOURSE,29 COMMERCIAL GARAGES,4,2839,31,G7,N/A EAST 169 STREET,10452,0.0,0.0,0.0,2125.0,0.0,nan,4,G7,0,2024-07-02
2,MELROSE/CONCOURSE,31 COMMERCIAL VACANT LAND,4,2400,8,V1,686 COURTLANDT AVENUE,10451,0.0,0.0,0.0,2500.0,0.0,nan,4,V1,560000,2024-02-07
2,MELROSE/CONCOURSE,31 COMMERCIAL VACANT LAND,4,2404,1,V1,784 COURTLANDT AVENUE,10451,0.0,0.0,0.0,4740.0,0.0,nan,4,V1,2,2023-11-03
2,MELROSE/CONCOURSE,43 CONDO OFFICE BUILDINGS,4,2496,1003,RB,"1169 RIVER AVENUE, CU",10452,3.140050697084918,1.0,1.0,3.140050697084918,3.140050697084918,2020.0,4,RB,4750586,2024-06-26
2,MELROSE/CONCOURSE,47 CONDO NON-BUSINESS STORAGE,4,2409,1003,RS,"341 EAST 162ND STREET, 3",10451,3.140050697084918,1.0,1.0,3.140050697084918,3.140050697084918,2021.0,4,RS,0,2024-08-16
2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,1,4046,20,A5,868 MORRIS PARK AVENUE,10462,1.0,0.0,1.0,2500.0,1464.0,1901.0,1,A5,590000,2024-10-28
2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,1,4056,14,A5,1828 DELANCEY PLACE,10462,1.0,0.0,1.0,1440.0,1024.0,1950.0,1,A5,450000,2023-11-09
2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,1,4056,32,A5,1818 MULINER AVENUE,10462,1.0,0.0,1.0,1006.0,1232.0,1955.0,1,A5,520000,2024-05-02
2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,1,4058,16,A5,1561 BOGART AVENUE,10462,1.0,0.0,1.0,1699.0,1728.0,1956.0,1,A5,635000,2024-09-06
2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,1,4058,18,A5,1557 BOGART AVE,10462,1.0,0.0,1.0,1440.0,1408.0,1956.0,1,A5,590000,2024-05-29
2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,1,4059,12,A5,1567 RADCLIFF AVENUE,10462,1.0,0.0,1.0,1242.0,1690.0,1960.0,1,A5,0,2024-01-12
